Id,Predicted
580,2394.5169465199187
583,2491.0307757580504
586,2566.1053816999383
587,2556.2670249041544
598,2661.640150095222
602,2444.103115844142
603,2395.3506334860112
605,2496.7827043210114
612,2602.76617336911
613,2317.188282537423
615,2525.9745871702603
619,2424.277662464099
626,2426.905986752241
632,2523.9743107129425
633,2608.562718555461
638,2545.440441571726
649,2419.777042224621
652,2463.869013097877
657,2485.1423840093385
661,2672.2639601974856
663,2517.31828373591
664,2614.2134386617317
667,2487.6616440878593
671,2401.809240045098
672,2348.0838541199055
677,2452.3416549966546
678,2447.763205508633
685,2615.923060772219
689,2542.1426052707848
697,2409.693926102
699,2602.76617336911
700,2366.107038717808
702,2623.323552697716
707,2428.26033718675
708,2550.396167294067
710,2471.9124489204078
714,2424.264372631001
720,2462.0648154959194
726,2513.442578696279
727,2474.2765916594412
728,2438.00399638358
730,2606.7506161880247
731,2355.472004439456
732,2492.9624774689696
734,2430.5217122810855
738,2531.638944596024
742,2444.144310375948
750,2539.4298730576475
751,2620.9158144339613
752,2511.2132105906294
753,2432.6223891830987
765,2487.2986920670896
766,2690.774307391109
768,2545.311378612404
769,2538.6773418082685
773,2583.332117592512
775,2551.124518103237
778,2388.7519442395273
779,2373.666439227852
789,2418.758365716798
790,2468.3352845933396
794,2556.0748740161175
803,2520.7995795998413
809,2430.873887626318
817,2465.789200315315
820,2367.087818234869
822,2347.315441778128
833,2485.4630676665524
836,2578.169951212952
837,2313.233401921393
839,2470.4923420969412
840,2392.322787604484
842,2593.161966512582
845,2427.088161789479
853,2539.902988793689
857,2580.7101087318806
866,2430.011872467402
867,2497.553282806117
868,2517.291430875503
871,2497.8148748988438
877,2424.1759098481625
882,2622.2352872869046
885,2410.4156127732745
887,2483.8242989480937
890,2517.646756469038
895,2464.845386764606
896,2493.2807914968175
905,2326.2688092601793
912,2527.552396795717
913,2582.7702571940754
920,2549.6884737521223
928,2480.764269651262
932,2429.1007396413224
938,2499.115338193878
942,2475.8278969680423
953,2610.7190809380954
954,2677.0961020908558
955,2572.927669301225
958,2482.9917210831923
960,2522.594760571388
972,2517.1259946715177
977,2710.4020265076733
984,2405.4243857331558
994,2539.4912819777787
995,2504.5603807744037
1007,2454.921359186762
1011,2588.1590416732915
1014,2404.7442283005544
1015,2583.487345666707
1016,2580.2506044987294
1021,2434.17275038572
1028,2493.546861246388
1034,2736.138137366525
1038,2461.46432803225
1044,2422.175003524685
1046,2408.2387479885297
1048,2423.4397068742683
1049,2580.140978868156
1051,2372.988482884999
1052,2523.257610019925
1054,2491.370856733421
1059,2464.143851163375
1060,2553.312579500959
1068,2450.057033748654
1069,2431.8420839335113
1071,2378.1417205137213
1077,2413.128495092212
1082,2373.0862861847622
1091,2520.096626645467
1094,2504.841204547244
1098,2557.8906377284125
1105,2354.908055182133
1109,2548.6276465840547
1112,2384.7254446063516
1115,2485.419183616813
1116,2567.76569544875
1124,2459.849690609106
1130,2563.6575482086423
1141,2576.1721823167254
1143,2633.129191557331
1144,2443.2662119138436
1155,2629.0065126041854
1157,2664.436212071377
1158,2463.42373133256
1160,2389.48540653936
1161,2515.3974300785712
1167,2500.060222715007
1170,2422.236173506628
1174,2709.003591175983
1178,2526.618121647707
1179,2447.136652317747
1181,2617.9410053178053
1184,2621.99614966017
1187,2486.6877927689716
1190,2445.2892757937257
1191,2585.876698136776
1194,2447.2574056585263
1196,2361.493765503937
1198,2429.2426444127286
1199,2414.0009081414205
1201,2527.5444910083656
1205,2476.256172405393
1206,2406.4338734039843
1211,2480.3135885076226
1215,2667.495713079224
1217,2541.5711399783
1218,2380.9528970537926
1225,2421.586922998941
1226,2404.8097059026773
1229,2491.642285929501
1231,2434.134723246885
1232,2577.2667886071376
1233,2605.182730563315
1237,2414.249124193612
1240,2634.2646406019353
1246,2365.441627909649
1247,2546.9053091942424
1249,2594.6190742240315
1262,2509.0741220950467
1274,2776.426321050553
1275,2716.985008785389
1279,2556.6190344794704
1281,2472.62750711854
1282,2594.8783587902035
1289,2507.823743691031
1290,2442.199796430668
1292,2485.924076195924
1294,2461.5164810422666
1297,2615.892756355069
1298,2388.469668567285
1302,2505.0892077884246
1309,2579.817072607402
1313,2551.369251556778
1316,2399.9332819954348
1317,2471.705318565116
1321,2528.844474000135
1325,2508.5701673413564
1329,2350.998646882072
1332,2518.225006121701
1334,2571.741932170752
1335,2466.107954075452
1337,2376.904093882278
1342,2580.4720008817258
1345,2591.5387254695775
1346,2657.394984511574
1347,2568.4146608785964
1348,2540.4716057893447
1359,2501.567589121377
1362,2550.7680015254814
1364,2557.573557303749
1365,2445.214358176665
1367,2445.0133692969525
1368,2551.1375392697305
1373,2434.100940844086
1375,2553.4943622261117
1377,2380.240640188607
1381,2485.7081017773025
1384,2546.6619790869104
1386,2531.3414458838784
1387,2522.0330567059455
1390,2566.9973091534775
1403,2609.130141085074
1404,2575.4657111234533
1408,2529.6032384727037
1409,2400.737383904301
1413,2566.525612732133
1414,2449.388059288566
1415,2429.033781612815
1416,2562.8388161932976
1418,2493.339839177394
1421,2327.182167655421
1422,2418.6524951782603
1430,2466.575190794937
1432,2484.136755076067
1449,2565.7956302730936
1460,2454.4809588842863
1461,2539.554434162204
1462,2450.768524541478
1465,2476.5441435059274
1476,2478.123309975596
1487,2518.5445090354015
1491,2537.8756324229134
1493,2524.703555585618
1494,2635.676263180018
1502,2432.163391290913
1504,2343.8835847008286
1507,2564.578457772255
1521,2645.53344331547
1523,2609.9105063504835
1525,2597.323100713805
1528,2390.522754233925
1529,2470.5877131034026
1532,2439.282277384585
1534,2515.7049468526166
1539,2584.519746345397
1541,2406.811145100978
1565,2500.0406701497195
1567,2534.1495427777527
1570,2424.194721746635
1573,2434.4918979834883
1575,2524.070933079463
1580,2546.634234327184
1583,2424.57207648952
1587,2547.1748759717448
1592,2459.2043097538126
1601,2401.2657543219466
1602,2461.2283593330626
1605,2367.322260542794
1612,2463.0855754785207
1615,2472.785140413049
1622,2418.7122401084966
1624,2355.7958001708616
1626,2629.758926310668
1629,2390.0822607874957
1632,2618.4827244518565
1635,2406.902674245678
1637,2425.8112403583837
1642,2541.817873016657
1643,2390.6176471036542
1644,2484.6925487514004
1649,2447.078520318281
1650,2503.0087185420357
1669,2493.5431582431565
1671,2620.7371711520605
1679,2542.9580696743683
1682,2475.79767373173
1685,2596.254191915492
1686,2486.2525333211693
1690,2504.177398169312
1691,2589.3979917879324
1693,2537.3030022481416
1694,2454.991114600277
1696,2470.1067003151834
1711,2541.9610481199834
1718,2568.2467498963692
1724,2761.3904698483498
1726,2630.8465527031667
1727,2575.0759663529666
1734,2409.840185411625
1748,2403.8097103056643
1751,2462.5866889527706
1755,2574.8585332253015
1758,2533.2958971184275
1768,2482.1973535036436
1790,2363.4317053208174
1792,2535.999569408703
1798,2573.400797012001
1800,2581.670805400461
1802,2538.9499041246722
1806,2503.2241108974677
1807,2376.1996441364495
1819,2498.8199683155385
1825,2403.192189356819
1845,2408.7087293865566
1846,2486.458063106923
1849,2427.056377659998
1856,2548.4218677586055
1859,2430.340416832622
1860,2414.179699907832
1863,2486.7954688525247
1871,2444.3059597872843
1872,2506.8389875620733
1873,2485.424794327623
1889,2541.437745029987
1890,2470.2536454840515
1894,2530.971553502258
1895,2529.3654011774493
1900,2507.1410836829778
1904,2453.2696413580675
1906,2535.5880975673167
1907,2483.4643743645865
1909,2527.354808172118
1910,2449.8210257100063
1912,2531.6993199349295
1915,2566.672667066303
1919,2424.3486554521055
1927,2667.7178030731557
1930,2589.4997061152144
1931,2556.583807752978
1933,2425.705293718903
1937,2492.926611707029
1951,2545.3900232846195
1952,2589.9210015403437
1960,2503.637130198061
1962,2525.6551152303346
1967,2565.7085155849322
1968,2453.325698364877
1969,2416.222655642797
1975,2569.7286631389197
1977,2486.6259755642786
1978,2440.794146637844
1981,2488.3611116655647
1984,2418.0930459091433
1987,2707.4834523341146
1988,2452.8160258917364
1996,2519.9743136359884
1998,2618.0665754797574
1999,2594.5453211416966
2000,2515.3974300785712
2003,2584.7660441649273
2006,2568.1748510815337
2007,2398.948344938407
2013,2483.41170999302
2014,2718.8237201581123
2016,2550.2920400784865
2022,2521.7954113927867
2026,2523.530430832709
2028,2560.7962224700937
2029,2385.8684952758917
2040,2656.70141799152
2042,2392.4448854146726
2043,2429.100205808348
2046,2425.472138808402
2050,2445.164350687126
2063,2650.2493170525822
2065,2462.91644376843
2066,2467.485959737644
2068,2443.9793117612817
2073,2556.2056601085774
2077,2452.602241470438
2079,2572.0338679759357
2082,2583.7471562983883
2085,2565.497431377874
2088,2544.2277348301427
2093,2591.732243097049
2096,2408.309597972179
2105,2429.4945047576944
2109,2537.9797171554223
2111,2450.916691715775
2112,2494.1255987192226
2114,2544.032359636702
2135,2539.9974350676557
2144,2504.169183009747
2146,2506.64640675711
2148,2540.9922009364805
2149,2424.414366908996
2153,2381.586080269648
2159,2341.629126886981
2162,2393.2719964077587
2167,2576.476160094719
2171,2568.6257240913797
2182,2604.083884647121
2190,2358.8820000482583
2194,2408.4916622893097
2195,2585.601780282801
2201,2553.5398112250796
2204,2545.9034654174866
2211,2440.665280510634
2217,2433.9016193276675
2226,2518.7485212585298
2228,2534.5509393772445
2234,2545.7102559385075
2239,2441.275169778553
2241,2484.9308318932626
2243,2474.2890256889123
2254,2547.592266946008
2258,2491.188127913879
2259,2387.4922560975347
2263,2390.7505902008265
2265,2576.2560831932005
2268,2530.2264115299413
2279,2499.1974171398665
2280,2455.6549012694136
2282,2414.6457945887446
2296,2402.4511548002283
2302,2525.435276682667
2303,2355.7737436361467
2307,2549.380198501597
2317,2482.3663365590482
2320,2446.9878509403156
2321,2475.39249158115
2330,2431.2835605560085
2331,2475.7126547598955
2334,2435.436055127154
2342,2494.820692830459
2345,2403.09987913242
2352,2467.9138631964847
2353,2450.0780026246184
2357,2625.8629370656176
2359,2598.5241469845687
2360,2414.9643723497857
2362,2362.8845438038156
2364,2416.8558243829184
2366,2495.749864160658
2367,2364.611664435372
2368,2508.084253107807
2376,2521.944515370444
2378,2553.077747438726
2383,2546.537377042119
2385,2454.4108624273213
2386,2454.1384829637195
2389,2520.3394954050605
2393,2436.8413948873717
2402,2461.282087659065
2407,2552.9343355345673
2421,2482.179200693806
2427,2510.421119859742
2430,2452.799308964154
2432,2688.1149001506224
2437,2324.5832060957773
2452,2641.3788592869523
2455,2534.9370810391433
2458,2501.930309488473
2460,2522.890215976502
2461,2570.080645745443
2463,2504.8667527661664
2466,2603.402176275965
2467,2405.262380892509
2468,2482.348964864515
2470,2531.784488170651
2478,2602.76617336911
2480,2551.865860802878
2481,2535.8097056739884
2489,2418.0804497159734
2490,2432.047851441972
2492,2513.7705110253123
2496,2457.404616073996
2502,2485.830470547738
2522,2545.4770542383253
2524,2512.158606935642
2526,2503.7986408817446
2528,2568.636942312621
2530,2439.756397840171
2541,2511.545028350452
2546,2585.5470023946
2548,2386.9334124662378
2549,2443.814096543298
2550,2443.9620589913425
2553,2531.7919272845966
2558,2536.0437896880135
2566,2493.911893890118
2567,2366.028110873569
2568,2566.036871169621
2570,2482.2620102268497
2574,2603.30525580783
2580,2453.85264325536
2584,2524.7063811369276
2585,2455.6864841491774
2587,2572.3656613109047
2595,2458.567949573996
2596,2467.639526228612
2601,2307.196988315286
2607,2592.261784746675
2610,2444.9760020884255
2611,2544.803216024423
2615,2562.00022802504
2623,2509.2425791470687
2625,2417.2654848690445
2634,2420.4951653748767
2638,2519.5764527162987
2644,2478.319628783871
2645,2597.4669688124372
2661,2706.0026264866533
2665,2500.4233290749494
2676,2331.998013965431
2677,2558.523403998033
2679,2469.140527912303
2681,2617.7851089774567
2685,2555.532602751929
2687,2626.7345927453707
2692,2420.7163136993277
2697,2401.8623302360947
2701,2458.406059115174
2702,2572.3150723650265
2708,2477.043786861666
2719,2471.758900876159
2729,2461.8759714516405
2734,2530.4124486608603
2735,2505.0361741566385
2737,2494.5271238375162
2738,2370.398089009666
2740,2549.929560965234
2744,2500.1637298167157
2748,2531.0551217779507
2750,2496.2078626755497
2753,2606.425341628001
2757,2469.521588888845
2758,2405.8112845381233
2763,2566.7165436110627
2767,2416.1955382171495
2771,2472.3279579744017
2773,2514.1104460458737
2778,2391.629200542644
2782,2580.211498898226
2783,2373.0369556798028
2784,2490.9947743879798
2787,2421.484235453964
2789,2517.8313420115796
2791,2479.847361123598
2793,2334.4672698329537
2797,2535.8097056739884
2802,2492.4758543667826
2820,2604.625083159742
2822,2471.5621775707305
2826,2545.0702262872983
2828,2473.3386457882043
2832,2447.8376227860904
2833,2524.8230724748487
2835,2525.1364859012547
2836,2606.609133058167
2841,2496.5850342573162
2850,2486.1335111335093
2855,2546.0035207776514
2858,2748.522754826823
2860,2510.1391031252297
2861,2444.9388087229195
2864,2632.0027302214335
2866,2511.327124025125
2882,2451.9406836714797
2883,2375.9888826827187
2892,2522.5615253812775
2894,2435.2850950214265
2896,2562.1612715219135
2900,2494.120980161013
2902,2385.754198838903
2910,2490.6264340038715
2911,2436.209126152128
2912,2408.165400587681
2916,2469.4844937920584
2923,2428.9358261369507
2929,2708.639708560661
2934,2469.515828300521
2936,2625.7488474890756
2939,2365.232913584178
2946,2527.383790803928
2948,2462.2354068172176
2952,2568.7558673726403
2954,2584.2956905800693
2955,2457.081357951343
2957,2487.31973388252
2962,2529.558391063624
2964,2436.9530635810465
2966,2421.248668091258
2970,2551.2402502792033
2974,2556.335125261306
2982,2703.6151533810557
2987,2504.6702829613023
2988,2578.888325991886
2990,2630.4398668924223
2995,2529.234630555041
2996,2426.749339500507
2999,2413.007533653983
3003,2553.7478265815507
3006,2406.2255463399606
3007,2429.7780764475356
3008,2486.0409965832587
3010,2393.9513392320227
3013,2372.9839078788173
3015,2506.8785587049106
3017,2389.6506870395133
3023,2527.047879382537
3027,2362.831819768049
3035,2620.298825209545
3038,2432.103439577254
3041,2279.1127971423207
3045,2506.511841624149
3049,2485.783909357371
3051,2437.6679740212085
3052,2578.169951212952
3063,2400.2587834079873
3066,2615.007945413085
3074,2693.5814708714443
3078,2588.6784070138747
3080,2529.2275781392455
3082,2533.0287610109317
3087,2481.1627385705638
3089,2585.4148872271303
3092,2390.9709098935705
3104,2627.8380505339182
3105,2469.5091557130404
3109,2368.552123601105
3110,2551.654693632868
3116,2478.419047343397
3117,2430.3283261960255
3118,2556.0745429170634
3119,2427.736939879141
3120,2565.73749284609
3121,2544.18670825425
3122,2575.7211467607535
3123,2480.2390258011337
3131,2396.1910633065495
3134,2594.1742235326537
3137,2533.717034781348
3144,2514.7440760525246
3146,2456.0371296372073
3148,2442.31716625712
3154,2407.868311190361
3158,2595.4345605038543
3162,2591.2726876918186
3164,2597.369301014661
3168,2473.7529045387982
3169,2578.1105906454404
3170,2492.5921565352637
3174,2412.4290864532486
3176,2500.695165929459
3177,2409.3550995229775
3178,2556.2095869550967
3180,2621.00237257978
3184,2467.45780758935
3186,2615.1674957704035
3197,2479.501018144806
3204,2483.4128744955
3214,2498.6409307726617
3226,2618.1739932733562
3229,2455.6811084216224
3234,2502.1642751498084
3235,2534.192690808785
3239,2535.8097056739884
3246,2392.985420194247
3248,2572.0338679759357
3253,2500.3669283262193
3256,2546.096855071597
3258,2404.0572524302825
3259,2562.322472001571
3263,2426.2000351234356
3266,2399.3725485564164
3276,2674.507000634053
3286,2650.8716214673395
3291,2381.586080269648
3295,2444.5679191442678
3299,2429.859225105648
3301,2540.8211739357866
3305,2498.1087016534357
3313,2605.073571141423
3315,2483.8209091554368
3319,2527.7930297640737
3321,2528.7049783012767
3322,2662.500475725201
3324,2403.226143602841
3326,2549.424126625698
3327,2494.342487658638
3328,2562.5491251273634
3330,2432.7496812891827
3331,2501.50717455362
3334,2476.961045280415
3340,2525.8292641608828
3343,2536.9176412748907
3344,2430.110213011062
3351,2482.902428208691
3353,2478.8150227278325
3355,2421.161504645405
3364,2546.900551145577
3366,2470.1251678814897
3367,2485.924076195924
3368,2632.277443148946
3369,2545.3416476831226
3372,2531.784488170651
3374,2586.7578677897627
3380,2416.6584357782917
3384,2492.9624774689696
3389,2551.2431891098613
3390,2550.52358965634
3393,2460.33177716279
3395,2478.5510989052186
3400,2347.021663653892
3405,2441.000852634095
3413,2540.2087095336346
3417,2553.137273133814
3429,2557.614983137261
3443,2473.633891076736
3446,2535.6195232344126
3448,2525.792113982061
3453,2526.5009130611516
3455,2570.621635380566
3456,2387.523880996392
3459,2569.029308858156
3462,2523.3414955974786
3463,2435.183807988452
3464,2474.127735983045
3472,2492.8405188668185
3473,2424.761178273236
3476,2416.7316960688345
3480,2424.730472517102
3483,2459.346770304182
3486,2365.2514355456447
3488,2512.370661911425
3490,2632.44550944989
3491,2618.682611888281
3492,2565.9570122987407
3493,2389.4909670066004
3496,2528.045418154677
3497,2558.687498951536
3499,2442.2090794414717
3502,2482.5970536717996
3508,2569.0231966160545
3509,2485.330483391001
3513,2369.432073924065
3514,2619.122561503342
3518,2377.8433417828915
3527,2592.1414037100258
3528,2448.4312226003753
3532,2467.034710002894
3535,2459.2347823676478
3536,2584.1639201856874
3541,2398.6221424943365
3543,2695.943025771801
3544,2690.506572496585
3547,2465.4524875053567
3556,2531.4808008617524
3557,2525.081659404805
3562,2492.9279237168466
3573,2495.6667081704704
3580,2351.2396073905043
3583,2466.433315861513
3586,2474.169778971882
3595,2553.882531081237
3596,2562.00022802504
3602,2385.1854883693145
3605,2494.6474886636174
3607,2420.9576686144237
3610,2441.000852634095
3616,2415.3112688003844
3622,2503.1719218996077
3623,2500.533713724138
3625,2452.566863673824
3635,2613.9339207924154
3636,2416.3372623233586
3644,2570.394802317208
3654,2498.402408248828
3659,2650.9092556399464
3670,2433.458877614192
3683,2629.282225227427
3684,2604.6279979387605
3689,2572.0094049053773
3691,2356.8747841685604
3696,2435.7878319198853
3705,2515.980103925956
3707,2650.1965263363036
3715,2476.2936471778194
3718,2507.714870491913
3719,2444.5560543617044
3721,2570.5503674990546
3728,2544.2891406539343
3739,2389.5421564942085
3741,2396.430182434443
3744,2427.4514309267547
3750,2544.7997078960598
3754,2567.3765599894373
3764,2578.664908599146
3766,2464.9782747740464
3774,2458.4183903035714
3778,2540.514942203331
3781,2493.339839177394
3784,2571.1807819988676
3794,2621.92932623355
3795,2446.002430545491
3796,2393.83677515089
3797,2442.3702613369055
3800,2494.8911897940698
3808,2473.9689070751965
3810,2542.7885051060507
3816,2645.235265811683
3819,2498.742804717239
3824,2361.1294920318937
3826,2806.90537434043
3827,2464.1311279626943
3829,2582.5189779993766
3835,2701.5588217141476
3839,2420.350842987725
3842,2540.7599471440403
3843,2538.0569853033976
3847,2541.0879336597586
3854,2302.8495266120567
3856,2505.369467538111
3859,2433.4562385480517
3860,2495.555864051259
3862,2484.9807888524283
3863,2385.80683525172
3865,2589.9210015403437
3867,2564.4846512067365
3869,2485.823074793034
3870,2473.5052242982397
3871,2531.908402862093
3873,2640.2216094679375
3874,2515.0179333689184
3877,2380.5746930649593
3881,2388.775183367543
3882,2410.146197448099
3885,2535.825799741265
3888,2591.6010551427607
3898,2602.80000459684
3902,2581.5205544745827
3904,2493.5742014285092
3905,2515.9613324221978
3911,2429.0355921558767
3920,2586.654415222726
3925,2566.1509309860717
3926,2473.5503983311023
3927,2599.0966438883606
3933,2697.791331773137
3934,2703.941495675807
3949,2661.420640471072
3950,2556.502139039982
3955,2528.366487226052
3956,2573.121748857445
3958,2619.5312145050757
3960,2416.6567878647643
3961,2440.3744794677077
3964,2536.014687078425
3968,2495.001037206734
3975,2416.0126137559046
3982,2504.6077638329925
3983,2526.1355446946795
3986,2491.8818417664656
3993,2387.6280072457143
3994,2579.5871994089407
3995,2414.235682523395
3999,2385.0983553634064
4001,2489.8354685679114
4005,2492.458714903634
4014,2528.8552406721733
4020,2363.592965950733
4029,2426.3218088114086
4031,2465.7853376662233
4041,2512.2677936692885
4046,2567.6807312834417
4054,2503.920077531428
4055,2614.9299013991804
4058,2511.59362873023
4065,2492.6247683529964
4068,2498.0438117235976
4070,2525.1229055651374
4073,2385.9689085303607
4076,2529.8247715678117
4082,2412.850536481046
4086,2557.065756234988
4091,2493.7190341869677
4095,2568.4595048576234
4101,2450.647882009936
4105,2419.777042224621
4108,2449.2220622387176
4110,2475.794696805671
4111,2516.910172261726
4112,2618.650916819341
4114,2583.685121999457
4116,2500.3169416691107
4117,2414.0974372196815
4121,2600.765528582106
4124,2496.6761811920865
4126,2516.003447490242
4129,2597.270272539141
4133,2463.7536434950766
4138,2567.923964633806
4143,2421.5591875530336
4145,2592.9286628243244
4148,2520.5219529414067
4150,2520.862433675946
4152,2457.2912439950937
4157,2441.7153327484107
4172,2424.213590775609
4180,2461.6837483370696
4186,2524.0698037155726
4189,2542.1137296812108
4192,2701.1756258529026
4193,2489.587744976062
4197,2633.6877863707286
4198,2553.2339490472436
4201,2523.485838897018
4205,2499.3532667935465
4213,2534.813864921885
4219,2494.340866550227
4223,2521.9108775907525
4231,2556.10456035511
4233,2554.646328273281
4234,2527.412696171501
4239,2358.6703402910016
4243,2538.045936011085
4246,2515.7673245669653
4250,2414.725790167009
4251,2434.6488682300464
4267,2499.892543499958
4268,2415.839509776739
4270,2580.8155253007076
4272,2502.9673205476224
4279,2512.4065605556225
4282,2493.6309383575185
4283,2431.705720254372
4286,2349.106423929835
4287,2571.658370732606
4288,2583.171630309267
4290,2539.575480680232
4293,2535.8097056739884
4296,2539.3628630254766
4304,2495.1205939745832
4320,2398.781223991965
4328,2611.182618309011
4329,2548.925864644528
4330,2553.196890085842
4334,2428.645825689872
4342,2507.3340343408045
4348,2574.993586970041
4351,2587.577890191647
4359,2443.090111072284
4360,2652.803161081157
4361,2407.0489989220823
4366,2403.8794307555936
4367,2617.230970546145
4371,2532.4759714129
4373,2512.6805775540397
4374,2699.807276437749
4378,2553.1610354867034
4380,2532.868185708996
4383,2696.2369762441585
4384,2415.375597705165
4387,2575.7880773260804
4396,2492.4502490426016
4401,2500.440743858615
4403,2559.1802826591634
4404,2425.463742112285
4405,2537.8756324229134
4406,2448.581798695916
4409,2746.4501074776654
4411,2640.7682744451845
4416,2628.5672279403516
4419,2409.2010859653683
4420,2431.554142414931
4422,2530.9130103169314
4429,2522.771873646437
4430,2469.79725815982
4433,2382.850947542973
4435,2610.875759763397
4438,2410.8929839173306
4440,2534.4123245304854
4441,2402.183744245252
4447,2525.454531621299
4448,2489.526200472845
4456,2467.4399816725872
4458,2532.6255146947688
4460,2545.5957621890293
4464,2538.0078829568783
4473,2490.056686374839
4475,2436.3140680105594
4476,2436.904882872751
4477,2387.4658501612735
4480,2401.080119242579
4481,2500.7588479698516
4483,2453.745686455084
4487,2650.6092150830877
4490,2543.182433995044
4492,2312.014829207345
4500,2479.0252174291445
4502,2521.7394504171275
4503,2530.7524017927835
4515,2457.2478187375714
4518,2429.250727428198
4525,2379.4755601492866
4527,2554.5653563182136
4537,2464.7247394857013
4539,2510.964117111294
4540,2522.7534848074515
4542,2502.836212345922
4543,2536.0437896880135
4544,2407.0645104160176
4546,2660.716180560998
4560,2555.7779619465286
4561,2486.6744377155132
4567,2425.44658375651
4569,2543.69129856856
4571,2476.51480160964
4572,2555.804554353685
4580,2551.259975066645
4587,2610.756580652153
4592,2489.6631866313714
4598,2559.7288999462417
4599,2668.920508957844
4600,2458.5423482764527
4603,2574.4047699795565
4607,2396.392592954389
4608,2448.375704681315
4612,2519.203004956653
4622,2361.7378082982145
4627,2460.035451868357
4633,2569.6934756559313
4638,2562.506355882596
4643,2531.9446349119726
4644,2504.108457897665
4650,2558.409939662011
4651,2533.5053504425814
4652,2531.836220742743
4655,2431.854005174459
4657,2541.6394031423033
4658,2543.2131981847615
4659,2565.1930699122126
4660,2619.0451471658207
4661,2612.4487251128235
4667,2432.2198631341457
4668,2603.775787048434
4669,2433.5249953378593
4677,2609.891442703988
4678,2469.2970342625854
4679,2475.9913633794463
4680,2358.7510683936252
4682,2480.7909998040336
4684,2432.6213732052015
4694,2478.3775120700748
4695,2580.181654910512
4699,2591.0028294614026
4700,2700.69959447866
4706,2555.274434123815
4708,2650.6894346112867
4715,2505.290607031616
4717,2627.933460588752
4721,2637.7257434070098
4723,2625.7488474890756
4728,2463.1938627110885
4732,2333.232492763083
4744,2321.333061797943
4749,2421.637664267544
4751,2442.1840101061152
4753,2393.2094863497923
4761,2648.91731962761
4766,2487.638930566953
4767,2513.6116450757736
4772,2606.1871250380736
4789,2476.1047405568415
4790,2459.6586372904844
4801,2407.6878481543586
4802,2539.3783818982015
4803,2516.6109931885585
4807,2659.230383857599
4810,2559.6471456860504
4820,2477.8828250289653
4824,2642.370518903242
4835,2523.1122040406613
4837,2468.1731775873423
4838,2477.7992879811704
4841,2603.0923019434026
4848,2514.511994135074
4849,2517.6761035387885
4851,2488.0414810649736
4852,2552.7413884022844
4856,2550.8986766719204
4862,2578.399672912882
4864,2580.4886708300187
4868,2542.1426052707848
